公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"4927","泰鼎-KY","Apex","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS Taiwan)","AA1000 第2類型(Type2) 中度保證","http://www.apex-intl.com.tw/csr-7.php","t100sa11_4927_110.pdf","111/08/23","http://www.apex-intl.com.tw/en/csr-7.php","t100sa11_4927_110_E.pdf","2022/08/23","","","","","csr@apex-intl.com.tw","",
"4938","和碩","Pegatron","5.股本達新臺幣五十億元以上者","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","http://www.pegatroncorp.com/csr/view/id/5/lang/zh_TW","t100sa11_4938_110.pdf","111/06/30","https://cht.pegatroncorp.com/csr/view/id/5/lang/en_US","t100sa11_4938_110_E.pdf","2022/08/31","","","","","Angel6_yang@pegatroncorp.com","無",
"4952","凌通","Generalplus","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.generalplus.com/","t100sa11_4952_110.pdf","111/09/28","","","","","","","","ESG@generalplus.com","",
"4958","臻鼎-KY","ZDT","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.zdtco.com/download/2021ESGReport","t100sa11_4958_110.pdf","111/05/31","https://www.zdtco.com/download/2021ESGReport","t100sa11_4958_110_E.pdf","2022/10/03","","111/05/31","","","rita.wp.chen@zdtco.com","",
"4960","誠美材","CMMT","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.cmmt.com.tw/csr2.php?lang=zh","t100sa11_4960_110.pdf","111/06/30","http://www.cmmt.com.tw/csr2.php?lang=en","t100sa11_4960_110_E.pdf","2022/10/27","","","","","compliance@cmmt.com.tw","",
"4961","天鈺","FITIPOWER","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司（SGS）","AA1000 第2類型(Type2) 中度保證","https://www.fitipower.com/file/image/2021_Fitipower_ESG_Report(CH).pdf","t100sa11_4961_110.pdf","111/06/30","https://www.fitipower.com/file/image/220831_Fitipower2021CSR_EN_Final.pdf","t100sa11_4961_110_E.pdf","2022/09/01","","","","","esg@fitipower.com","無",
"4968","立積","Richwave","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.richwave.com.tw/zh/page.aspx?Id=47","t100sa11_4968_110.pdf","111/09/30","https://www.richwave.com.tw/en/page.aspx?Id=47","t100sa11_4968_110_E.pdf","2022/09/30","","","","","wendyjuan@richwave.com.tw","",
"5269","祥碩","Asmedia","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.asmedia.com.tw/zh-Hant/download_csr_report","t100sa11_5269_110.pdf","111/09/30","","","","","","t100sa11_5269_110_M_E.pdf","2023/01/12","asmediaservice@asmedia.com.tw","",
"5285","界霖","Jih Lin","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.jihlin.com.tw/investor.php?cid=42","t100sa11_5285_110.pdf","111/06/28","http://www.jihlin.com.tw/investor.php?cid=42","t100sa11_5285_110_E.pdf","2022/12/26","","","","","SusanSu@jihlin.com.tw","",
"5288","豐祥-KY","Eurocharm","6.係自願編製與申報","電機機械","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第2類型(Type2) 中度保證","https://www.eurocharm.com.tw/esg/%e6%b0%b8%e7%ba%8c%e7%99%bc%e5%b1%95/esg%e4%b8%8b%e8%bc%89%e5%8d%80/","t100sa11_5288_110.pdf","111/08/16","https://www.eurocharm.com.tw/en/esg/sustainability/esg-downloads/","t100sa11_5288_110_E.pdf","2022/08/16","","","","","esg@eurocharm.com.tw","無",
"5306","桂盟","KMC","6.係自願編製與申報","運動休閒","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.kmc-international.com/index.php?option=module&lang=cht&task=showlist&id=462&index=4","t100sa11_5306_110.pdf","111/09/30","http://www.kmc-international.com/index.php?option=module&lang=en&task=showlist&id=549&index=4","t100sa11_5306_110_E.pdf","2022/12/30","","","","","ir@kmc-international.com","無",
"5388","中磊","SERCOMM","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.sercomm.com/images/uploads/files/CSR-reports/2021CSR_CN.pdf","t100sa11_5388_110.pdf","111/09/01","https://www.sercomm.com/images/uploads/files/CSR-reports/2021CSR_EN.pdf","t100sa11_5388_110_E.pdf","2022/09/01","","","","","pr@sercomm.com","無",
"5434","崇越","TOPCO","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","法國艾法諾國際驗證機構","AA1000 第1類型(Type1) 中度保證","https://csr.topco-global.com/esg-resports/","t100sa11_5434_110.pdf","111/07/29","https://csr.topco-global.com/esg-resports/","t100sa11_5434_110_E.pdf","2022/07/29","","","","","CSR@topco-global.com","",
"5469","瀚宇博","HSB","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://tw.hannstarboard.com/csr-report/","t100sa11_5469_110.pdf","111/06/30","","","","","","","","csr@hannstarboard.com","",
"5471","松翰","SONIX　　","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.sonix.com.tw/article-tw-1120-7627","t100sa11_5471_110.pdf","111/09/30","","","","","","","","ir@sonix.com.tw","",
"5515","建國","CHIEN KUO 　　","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.ckgroup.com.tw/upload/2022-06-29/2021%E5%BB%BA%E5%9C%8B%E5%B7%A5%E7%A8%8B%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","t100sa11_5515_110.pdf","111/06/29","","","","t100sa11_5515_110_M.pdf","111/12/29","t100sa11_5515_110_M_E.pdf","2022/12/29","shang-yun_jhong@ckgroup.com.tw","",
"5521","工信","KSECO　　","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.kseco.com.tw/tc/responsibility.aspx?cid=27&cchk=A3450C32-ACF0-4D13-81C1-976EF7C59836","t100sa11_5521_110.pdf","111/06/30","https://www.kseco.com.tw/EN/about1.aspx?cid=108&cchk=53F26F6F-42C7-48E8-9CE7-CB849A371C66","t100sa11_5521_110_E.pdf","2022/06/30","","","","","k2089@kseco.com.tw","無",
"5522","遠雄","Farglory","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.farglory-land.com.tw/esg/sustainability-report-download/","t100sa11_5522_110.pdf","111/08/08","https://www.farglory-land.com.tw/esg/sustainability-report-download/","t100sa11_5522_110_E.pdf","2023/01/12","","","","","b1593@farglory.com.tw","",
"5531","鄉林","Shining","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.shininggroup.com","t100sa11_5531_110.pdf","111/06/30","http://www.shininggroup.com/?lang=zh_TW#","t100sa11_5531_110_E.pdf","2022/12/29","","","","","maggie@shininggroup.com.tw","無",
"5608","四維航","S. W.","6.係自願編製與申報","航運業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.swnav.com.tw/corporate-social.php","t100sa11_5608_110.pdf","111/09/30","","","","","","","","hr@swnav.com.tw","",
"5871","中租-KY","Chailease","5.股本達新臺幣五十億元以上者","其他","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 中度保證","https://www.chaileaseholding.com/CSR/ReportDownload","t100sa11_5871_110.pdf","111/06/30","https://www.chaileaseholding.com/en/CSR/ReportDownload","t100sa11_5871_110_E.pdf","2022/07/14","t100sa11_5871_110_M.pdf","111/07/13","","","PRD@chailease.com.tw","110年中租控股永續報告書",
"5876","上海商銀","SCSB","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","2. 其他依循標準：GRI準則， SASB，TCFD","會計師事務所：","勤業眾信會計師事務所","確信準則公報第一號","https://www.scsb.com.tw/content/csr/csr03_a.jsp","t100sa11_5876_110.pdf","111/06/23","https://www.scsb.com.tw/content/csr_en/files/csr03_a/2021report_eng.pdf","t100sa11_5876_110_E.pdf","2022/07/28","","111/06/23","","","jutao@scsb.com.tw","上傳英文版報告書",
"5880","合庫金","TCFHC","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.tcfhc.com.tw/sustainable-development/esg-overview/sustainable-report-download?sc_lang=zh-TW","t100sa11_5880_110.pdf","111/08/24","https://www.tcfhc.com.tw/sustainable-development/esg-overview/sustainable-report-download?sc_lang=en","t100sa11_5880_110_E.pdf","2022/08/24","","","","","ESG@tcfhc.com.tw","",
"6005","群益證","CSC","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","2. 其他依循標準：GRI、TCFD、SASB","會計師事務所：","安永會計師事務所","確信準則公報第一號","https://www.capital.com.tw/Capitalgroup/PR/activities.asp?xy=11&xt=11","t100sa11_6005_110.pdf","111/09/29","https://www.capital.com.tw/Capitalgroup/PR/images/110%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E8%8B%B1%E6%96%87%E7%89%88.pdf","t100sa11_6005_110_E.pdf","2023/01/07","","","","","sufian.h@capital.com.tw","",
"6024","群益期","CFC","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所(KPMG)","確信準則公報第一號","https://www.capitalfutures.com.tw/Capitalgroup/activities.asp?xy=16&xt=0","t100sa11_6024_110.pdf","111/09/29","","","","","","","","moma.lin@futures.capital.com.tw","",
"6112","邁達特","Metaage","6.係自願編製與申報","資訊服務業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","Bureau Veritas Certification 台灣衛理國際品保驗證股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.metaage.com.tw/esg/download_report","t100sa11_6112_110.pdf","111/06/10","https://www.metaage.tech/esg/download_report","t100sa11_6112_110_E.pdf","2022/07/20","","111/06/10","","","yingchiayu@metaage.com.tw","NA",
"6116","彩晶","Hannstar　　","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.hannstar.com/csr/report/","t100sa11_6116_110.pdf","111/08/10","https://www.hannstar.com/en/csr/report/","t100sa11_6116_110_E.pdf","2022/09/26","","","","","rogerwu@hannstar.com","",
"6120","達運","DARWIN","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.darwinprecisions.com/zh-tw/responsibility.php","t100sa11_6120_110.pdf","111/06/08","","","","","111/06/08","","","csr@darwinprecisions.com","",
"6128","上福","GPI　　","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.gpi.com.tw/csr-3.html","t100sa11_6128_110.pdf","111/09/30","","","","","","","","csr@gpi.com.tw","",
"6153","嘉聯益","Career Tech.　","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","http://www.careergroups.com/","t100sa11_6153_110.pdf","111/06/27","http://www.careergroups.com/","t100sa11_6153_110_E.pdf","2022/10/19","","","","","csr@careergroups.com","為求資訊完整性，部分專案內容如有回溯至2020年或跨至2022年，另於報告內文中註明。",
"6166","凌華","ADLINK　　","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.adlinktech.com/tw/CorporateSocialResponsibility","t100sa11_6166_110.pdf","111/09/26","https://www.adlinktech.com/en/CorporateSocialResponsibility","t100sa11_6166_110_E.pdf","2022/09/26","","","","","ir@adlinktech.com","",
"6176","瑞儀","ROEC","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","http://esg.radiant.com.tw/download","t100sa11_6176_110.pdf","111/07/11","http://esg.radiant.com.tw/download","t100sa11_6176_110_E.pdf","2022/07/11","","","","","csr@radiant.com.tw","",
"6177","達麗","DA-LI CO.,LTD.","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","","t100sa11_6177_110.pdf","111/09/29","","","","","","","","anny.hung@da-li.com.tw","",
"6183","關貿","TRADE-VAN　　","6.係自願編製與申報","資訊服務業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://csr.tradevan.com.tw/download/","t100sa11_6183_110.pdf","111/08/05","https://csr.tradevan.com.tw/download/","t100sa11_6183_110_E.pdf","2022/09/06","","","","","CSR@tradevan.com.tw","無",
"6189","豐藝","Promate","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","","t100sa11_6189_110.pdf","111/09/29","","","","t100sa11_6189_110_M.pdf","112/07/26","","","ann_shen@promate.com.tw","",
"6191","精成科","GBM","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.gbm.com.tw/zhtw/invest/csr.jsp","t100sa11_6191_110.pdf","111/06/30","http://www.gbm.com.tw/en/invest/csr.jsp","t100sa11_6191_110_E.pdf","2022/10/13","","","","","webmaster@gbmgroup.com","",
"6196","帆宣","MIC","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI 英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://www.micb2b.com/responsibility/report/","t100sa11_6196_110.pdf","111/06/08","https://www.micb2b.com/en/responsibility/report/","t100sa11_6196_110_E.pdf","2022/12/27","t100sa11_6196_110_M.pdf","111/09/29","","","mic@micb2b.com","",
"6202","盛群","HOLTEK　","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.holtek.com.tw/web/guest/responsibility/responsibility","t100sa11_6202_110.pdf","111/09/28","https://www.holtek.com.tw/web/guest/responsibility/responsibility","t100sa11_6202_110_E.pdf","2022/12/22","","","","","ir@holtek.com.tw","",
"6206","飛捷","FLYTECH　","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.flytech.com.tw/csr.php","t100sa11_6206_110.pdf","111/07/19","","","","","","","","katherinewang@flytech.com.tw","",
"6213","聯茂","ITEQ","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","https://www.iteq.com.tw/responsibility/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/","t100sa11_6213_110.pdf","111/07/28","https://www.iteq.com.tw/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/?lang=en","t100sa11_6213_110_E.pdf","2022/09/08","","","","","stock6213@iteq.com.tw","",
"6214","精誠","SYSTEX","6.係自願編製與申報","資訊服務業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS 台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://tw.systex.com/wp-content/uploads/sites/2/2021-SYSTEX-SR_C.pdf","t100sa11_6214_110.pdf","111/07/26","https://tw.systex.com/wp-content/uploads/sites/2/2021-SYSTEX-SR_en.pdf","t100sa11_6214_110_E.pdf","2022/09/28","","","","","csr@systex.com","無",
"6215","和椿","Aurotek","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","2. 其他依循標準：GRI準則、SASB準則","無","無資料","無資料","https://www.aurotek.com.tw/about-us/csr.aspx","t100sa11_6215_110.pdf","111/09/27","","","","","","","","markchiang@aurotek.com;fclu@aurotek.com","",
"6239","力成","PTI","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","https://www.pti.com.tw/zh/csr/interactive/download","t100sa11_6239_110.pdf","111/06/29","https://www.pti.com.tw/zh/csr/interactive/download","t100sa11_6239_110_E.pdf","2022/07/28","","","","","csr@pti.com.tw","本報告書採雙軌查證，另由資誠聯合會計師事務所按確信準則公報第一號進行有限確信。",
"6257","矽格","SIGURD　　","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://www.sigurd.com.tw","t100sa11_6257_110.pdf","111/09/30","https://www.sigurd.com.tw","t100sa11_6257_110_E.pdf","2022/11/08","","","","","yuki_pan@sigurd.com.tw","",
"6269","台郡","FLEXIUM","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.flexium.com.tw/big5/esg_overview.asp","t100sa11_6269_110.pdf","111/08/15","https://www.flexium.com.tw/Sustainability/ESGOverview?lang=en","t100sa11_6269_110_E.pdf","2022/09/13","","","","","CSR@flexium.com.tw","",
"6271","同欣電","THEIL","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://theil.com","t100sa11_6271_110.pdf","111/09/30","http://theil.com","t100sa11_6271_110_E.pdf","2022/12/01","","","","","austin.chiu@theil.com","",
"6277","宏正","ATEN","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","https://www.aten.com/tw/zh/aten-info/csr/reports/","t100sa11_6277_110.pdf","111/08/24","https://www.aten.com/global/en/aten-info/csr/reports/","t100sa11_6277_110_E.pdf","2022/11/15","","","","","CSR@aten.com","",
"6278","台表科","TSMT","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.tsmt.com.tw/corporate-social-responsibility","t100sa11_6278_110.pdf","112/01/10","","","","","","","","ann_lo@tsmt.com","",
"6282","康舒","AcBel","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS-Taiwan)","AA1000 第2類型(Type2) 中度保證","https://www.acbel.com.tw/csr-report-download","t100sa11_6282_110.pdf","111/06/30","https://www.acbel.com.tw/public/en/csr-report-download","t100sa11_6282_110_E.pdf","2022/12/20","","","","","CSD@AcBel.com","報告書採用SASB永續會計準則查證，內容參考國際準則規範TCFD強化永續報告書揭露。",
"6285","啟碁","　WNC　","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI 英國標準協會","AA1000 第1類型(Type1) 中度保證","https://csr.wnc.com.tw/index.php/zh/downloads/","t100sa11_6285_110.pdf","111/06/30","https://csr.wnc.com.tw/index.php/downloads_en/","t100sa11_6285_110_E.pdf","2022/06/30","","","","","public@wnc.com.tw","",
"6288","聯嘉","EOI　　","6.係自願編製與申報","汽車工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","https://www.eoi.com.tw/ESG/ESG_NEW_Detail#Reports","t100sa11_6288_110.pdf","111/08/23","https://www.eoi.com.tw/PDFs/ESG/2021%20EOI%20Sustainability%20Report.pdf","t100sa11_6288_110_E.pdf","2022/12/21","","","","","csr@eoi.com.tw","相較於2020年，2021年本公司之組織規模、結構、所有權及供應鏈並無重大改變。",
"6409","旭隼","VOLTRONIC","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","恆生永續發展顧問股份有限公司; 恆生永續會計師事務所針對永續績效資訊採用ISAE3000及ISAE3410進行確信","AA1000 第1類型(Type1) 中度保證","http://www.voltronicpower.com","t100sa11_6409_110.pdf","111/06/30","http://www.voltronicpower.com","t100sa11_6409_110_E.pdf","2022/06/30","","","","","investor@voltronic.com.tw","110年TCFD揭露 於本公司網站",
"6412","群電","Chicony Power","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","Bureau Veritas (BV)","AA1000 第1類型(Type1) 中度保證","https://www.chiconypower.com/zh-tw/home/CSR","t100sa11_6412_110.pdf","111/06/30","https://www.chiconypower.com/en/home/CSR","t100sa11_6412_110_E.pdf","2022/08/03","","","","","Alex_Leu@chiconypower.com","無",
"6414","樺漢","ENNOCONN","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.ennoconn.com/zh-tw/csr-report/","t100sa11_6414_110.pdf","111/09/30","https://www.ennoconn.com/csr-report/","t100sa11_6414_110_E.pdf","2022/09/30","","","","","peter.lai@ennoconn.com","",
"6426","統新","APOGEE","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://www.nextapogee.com.tw/ch/csr.php","t100sa11_6426_110.pdf","111/09/28","","","","","","","","law@nextapogee.com.tw","無",
"6442","光聖","EZconn","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.ezconn.com/csr.php","t100sa11_6442_110.pdf","111/06/28","https://www.ezconn.com/csr_en.php","t100sa11_6442_110_E.pdf","2022/06/28","","","","","flora.liao@ezconn.com","無",
"6456","GIS-KY","GIS","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","AA1000 第1類型(Type1) 中度保證","https://www.gis-touch.com/c/csr_csr.php","t100sa11_6456_110.pdf","111/09/29","https://www.gis-touch.com/html/csr_csr.php","t100sa11_6456_110_E.pdf","2022/12/28","","","","","ESG@gis-touch.com","",
"6464","台數科","top MSO","6.係自願編製與申報","其他","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.topmso.com.tw/assets/uploads/download/downloadFile632173caa1b14.pdf","t100sa11_6464_110.pdf","111/09/15","","","","","","","","CSR@topmso.com.tw","",
"6477","安集","Anji","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.anjitek.com/indexe9e9.html?option=module&lang=cht&task=pageinfo&id=411&index=2","t100sa11_6477_110.pdf","111/09/29","","","","","","","","shu.jyun@anjitek.com","",
"6491","晶碩","PEGAVISION","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","https://www.pegavision.com/tw/csr8.php","t100sa11_6491_110.pdf","111/10/11","https://www.pegavision.com/tw/csr8.php","t100sa11_6491_110_E.pdf","2022/11/04","","","","","admin@pegavision.com","",
"6505","台塑化","FPCC","5.股本達新臺幣五十億元以上者","油電燃氣業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://fpcc-esg.com/files.php?id=18&page=content","t100sa11_6505_110.pdf","111/06/30","https://fpcc-esg.com/en_files.php?id=14&page=content","t100sa11_6505_110_E.pdf","2022/08/22","","","","","csr01@fpcc.com.tw","",
"6531","愛普*","AP Memory","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.apmemory.com/zh-hant#","t100sa11_6531_110.pdf","111/09/30","","","","","","","","ir@apmemory.com","無。",
"6573","虹揚-KY","HY","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.hygroup.com.tw/tw-ww/csr/report.aspx","t100sa11_6573_110.pdf","111/06/29","","","","","","","","Bong.Wang@hygroup.com.tw","",
"6579","研揚","AAEON","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.aaeon.com/tw/csr/corporate-responsibility-report","t100sa11_6579_110.pdf","111/06/30","","","","","","","","irislee@aaeon.com.tw","",
"6581","鋼聯","TSU","6.係自願編製與申報","綠能環保","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.tsutw.com.tw/tsucsr/index.php","t100sa11_6581_110.pdf","111/11/02","https://www.tsutw.com.tw/tsu_en/index.php","t100sa11_6581_110_E.pdf","2022/11/02","","","","","jackie.lin@tsutw.com.tw","",
"6582","申豐","Shin Foong","6.係自願編製與申報","橡膠工業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.shinfoong.com.tw/zh-tw/a2/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86%E5%B0%88%E5%8D%80.html","t100sa11_6582_110.pdf","111/09/29","","","","","","","","tina.y.kuo@shinfoong.com","無",
"6592","和潤企業","HOTAI FINANCE","5.股本達新臺幣五十億元以上者","其他","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://esg.hfcfinance.com.tw/zh-tw/download","t100sa11_6592_110.pdf","111/07/29","https://esg.hfcfinance.com.tw/en-us/download","t100sa11_6592_110_E.pdf","2022/08/10","","","","","HFC-INVESTOR@hfcfinance.com.tw","雙確信(資誠 確信準則公報第一號+BSI AA1000 Type 1中度保證)",
"6668","中揚光","Zhong Yang","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.zy-tech.com.tw/page/about/index.aspx?kind=47","t100sa11_6668_110.pdf","111/09/29","","","","","","","","investor_relations@zy-tech.com.tw","",
"6669","緯穎","Wiwynn","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI Taiwan","AA1000 第1類型(Type1) 中度保證","https://wy.azureedge.net/static/csr/2021-esg-report/chinese/pdf/2021_wiwynn_esg_tw.pdf","t100sa11_6669_110.pdf","111/06/30","https://www.wiwynn.com/static/csr/2021-esg-report/english/pdf/2021_wiwynn_esg_en.pdf","t100sa11_6669_110_E.pdf","2022/06/30","","","","","IR@wiwynn.com","",
