公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"2897","王道銀行","O-Bank","4.屬金融保險業者","金融保險業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.o-bank.com/-/media/A175BCC2ACBC455ABFCEB6647822BD98.pdf","t100sa11_2897_111.pdf","112/06/30","","","","t100sa11_2897_111_M.pdf","112/07/05","","","yuxianchi@o-bank.com","導入SASB準則；取得BSI英國標準協會AA1000第2類型(Type2)高度保證。",
"2903","遠百","FEDS","5.股本達新臺幣二十億元以上者","貿易百貨","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.feds.com.tw/CSR/ReportDownload","t100sa11_2903_111.pdf","112/06/29","","","","","","","","csr@feds.com.tw","",
"2905","三商","MERCURIES","5.股本達新臺幣二十億元以上者","貿易百貨","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司 ( BSI Taiwan )","AA1000 第1類型(Type1) 中度保證","https://www.mercuries.com.tw/responsibility-89-page102","t100sa11_2905_111.pdf","112/06/15","","","","t100sa11_2905_111_M.pdf","","","","jay.lin@mercuries.com.tw;lichen.huang@mercuries.com.tw","",
"2906","高林","Collins","5.股本達新臺幣二十億元以上者","貿易百貨","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.collins.com.tw/web/responsibility/responsibility.jsp?cp_no=CP1503647449016","t100sa11_2906_111.pdf","112/06/29","","","","","","","","chung-ying@collins.com.tw","",
"2908","特力","Test Rite","5.股本達新臺幣二十億元以上者","貿易百貨","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","http://www.testritegroup.com","t100sa11_2908_111.pdf","112/06/30","","","","","","","","Penny.chang@testritegroup.com","無",
"2912","統一超","PCSC","2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者","貿易百貨","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.7-11.com.tw/company/csr/csrreports.aspx","t100sa11_2912_111.pdf","112/06/30","https://www.7-11.com.tw/company/csr/csrreports.aspx","t100sa11_2912_111_E.pdf","2023/07/28","t100sa11_2912_111_M.pdf","112/07/31","","","penny@mail.7-11.com.tw","",
"3005","神基","Getac","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS Taiwan)","AA1000 第1類型(Type1) 中度保證","https://tw.getacgroup.com/sustainability/download.php?index_m_id=2","t100sa11_3005_111.pdf","112/06/30","https://en.getacgroup.com/sustainability/download.php?index_m_id=2","t100sa11_3005_111_E.pdf","2023/07/17","","","","","irene.sun@getac.com","",
"3006","晶豪科","ESMT","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.esmt.com.tw/zh-tw/CSR/%E4%BC%81%E6%A5%AD%E7%A4%BE%E6%9C%83%E8%B2%AC%E4%BB%BB%E5%A0%B1%E5%91%8A","t100sa11_3006_111.pdf","112/06/29","","","","","","","","ESG@esmt.com.tw","無",
"3010","華立","WAH LEE","5.股本達新臺幣二十億元以上者","電子通路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.wahlee.com/ZH","t100sa11_3010_111.pdf","112/06/27","","","","","","","","jessica@wahlee.com","",
"3016","嘉晶","EPi","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.epi.episil.com/","t100sa11_3016_111.pdf","112/06/30","","","","t100sa11_3016_111_M.pdf","112/06/30","","","epi.esg@epi.episil.com","",
"3017","奇鋐","AVC","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.avc.co/zh-tw/CorporateResponsibility/CorporateCSR","t100sa11_3017_111.pdf","112/06/29","","","","","","","","stock@avc.co","",
"3019","亞光","ASIA　　","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.asia-optical.com","t100sa11_3019_111.pdf","112/06/30","","","","","","","","ESG@aoci.com.tw","",
"3023","信邦","SINBON","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則3000號(原公報第一號)","http://www.sinbon.com/tw/about-sinbon/corporate-responsibility/","t100sa11_3023_111.pdf","112/06/27","https://www.sinbon.com/csr/report","t100sa11_3023_111_E.pdf","2023/07/24","","","","","csr@sinbon.com","無",
"3027","盛達","BILLION","6.係自願編製與申報","通信網路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.billion.com/","t100sa11_3027_111.pdf","112/06/29","https://www.billion.com/esg/overview/download","t100sa11_3027_111_E.pdf","2023/06/30","","","","","annietsai@billion.com","",
"3033","威健","Weikeng","5.股本達新臺幣二十億元以上者","電子通路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.weikeng.com.tw/content.php?no=97","t100sa11_3033_111.pdf","112/06/30","https://www.weikeng.com.tw/content.php?no=97","t100sa11_3033_111_E.pdf","2023/08/11","t100sa11_3033_111_M.pdf","112/08/11","","","famachou@weikeng.com.tw","",
"3034","聯詠","NOVATEK　","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英商勞盛股份有限公司台灣分公司(LRQA)","AA1000 第1類型(Type1) 中度保證","https://esg.novatek.com.tw/zh-tw/download","t100sa11_3034_111.pdf","112/06/29","https://esg.novatek.com.tw/en/download","t100sa11_3034_111_E.pdf","2023/07/19","t100sa11_3034_111_M.pdf","112/07/06","t100sa11_3034_111_M_E.pdf","2023/08/07","csr@novatek.com.tw","",
"3035","智原","Faraday　","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技(股)公司","AA1000 第2類型(Type2) 中度保證","https://www.faraday-tech.com/resources/PDFFile/CSR/Faraday_ESG_Report_2022.pdf","t100sa11_3035_111.pdf","112/06/30","","","","","","","","csr@faraday-tech.com","無",
"3036","文曄","WT　","5.股本達新臺幣二十億元以上者","電子通路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.wtmec.com/wp-content/uploads/2023/06/2022-WT-report_0629%E5%AE%8C%E7%A8%BF.pdf","t100sa11_3036_111.pdf","112/06/29","","","","t100sa11_3036_111_M.pdf","112/06/30","","","esg@wtmec.com","",
"3037","欣興","UNIMICRON","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第2類型(Type2) 高度保證","https://www.unimicron.com/esg/ch/ebook_list.html","t100sa11_3037_111.pdf","112/06/28","","","","","","","","Evelyn_Yeh@unimicron.com","",
"3042","晶技","TXC","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13","t100sa11_3042_111.pdf","112/06/28","","","","","","","","yiafanchiang@txc.com.tw","2022年永續報告書第三方驗證預計於2023年8月進行。",
"3044","健鼎","Tripod","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.tripod-tech.com/storage/photos/649bd6c79ca30.pdf","t100sa11_3044_111.pdf","112/06/28","","","","t100sa11_3044_111_M.pdf","112/06/30","","","Gillian_Lu@tripod-tech.com","",
"3045","台灣大","TWM","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所 (KPMG)","確信準則3000號(原公報第一號)","https://corp.taiwanmobile.com/pdf/2022_C_ESG.pdf","t100sa11_3045_111.pdf","112/08/04","https://corp.taiwanmobile.com/pdf/2022_E_ESG.pdf","t100sa11_3045_111_E.pdf","2023/08/07","","","","","spokesman2@taiwanmobile.com","",
"3048","益登","EDOM","5.股本達新臺幣二十億元以上者","電子通路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.edomtech.com/zh-tw/esg/","t100sa11_3048_111.pdf","112/06/30","","","","t100sa11_3048_111_M.pdf","112/08/02","","","adrians@edomtech.com","",
"3049","和鑫","HannsTouch","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司（AFNOR Asia Ltd）","AA1000 第1類型(Type1) 中度保證","https://www.hannstouch.com/esg/download","t100sa11_3049_111.pdf","112/06/28","","","","","","","","kelly_yen@hannstouch.com","包含本公司經112年6月12日核准更名為「精金科技股份有限公司」。",
"3056","總太","Fu Hua","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://zte.zongtai.com.tw/investors/csr","t100sa11_3056_111.pdf","112/08/08","","","","","","","","brand@zongtai.com.tw","",
"3062","建漢","CyberTAN　　","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.cybertan.com.tw/public/tw/index","t100sa11_3062_111.pdf","112/06/30","","","","","","","","ir@cybertan.com.tw","",
"3094","聯傑","DAVICOM　　","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.davicom.com.tw","t100sa11_3094_111.pdf","112/06/30","","","","","","","","addie_chiu@davicom.com.tw","",
"3130","一零四","104　　","6.係自願編製與申報","數位雲端","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://corp.104.com.tw/zh/sustainability/reports-documents/csr-sori","t100sa11_3130_111.pdf","112/06/30","","","","","","","","esg@104.com.tw","部分內容涵蓋111/1/1之前、111/12/31之後之資訊。",
"3138","耀登","Auden","6.係自願編製與申報","通信網路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.auden.com.tw/business-sustainability/esg-reports/","t100sa11_3138_111.pdf","112/06/30","","","","t100sa11_3138_111_M.pdf","112/06/30","","","CSR@auden.com.tw","",
"3189","景碩","KINSUS","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","DNV立恩威國際驗證(股)公司","AA1000 第1類型(Type1) 中度保證","https://www.kinsus.com.tw/zh-TW/Download/csr-report","t100sa11_3189_111.pdf","112/06/30","https://www.kinsus.com.tw/en-global/Download/csr-report","t100sa11_3189_111_E.pdf","2023/08/01","","","","","mayyang@kinsus.com.tw","",
"3209","全科","ALLTEK","5.股本達新臺幣二十億元以上者","電子通路業","111/01/01~111/12/31","2. 其他依循標準：GRI 準則、永續會計準則委員會（SASB）準則及氣候相關財務揭露（TCFD）","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","https://www2.alltek.com/%E4%BC%81%E6%A5%AD%E6%B0%B8%E7%BA%8C/esg%E5%A0%B1%E5%91%8A%E6%9B%B8/","t100sa11_3209_111.pdf","112/06/28","","","","","","","","esg@alltek.com","",
"3231","緯創","Wistron","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣衛理國際品保驗證股份有限公司","AA1000 第2類型(Type2) 高度保證","https://esg.wistron.com/ch/report-download","t100sa11_3231_111.pdf","112/06/30","https://esg.wistron.com/en/report-download","t100sa11_3231_111_E.pdf","2023/06/30","","","","","Jessie_Chui@wistron.com","",
"3376","新日興","SZS","6.係自願編製與申報","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.szs.com.tw/page/esg-and-csr?","t100sa11_3376_111.pdf","112/06/30","","","","","","","","claire.ni@szs.com.tw","",
"3380","明泰","Alpha","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣德國萊因技術監護股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.alphanetworks.com/download","t100sa11_3380_111.pdf","112/06/21","https://www.alphanetworks.com/en/download","t100sa11_3380_111_E.pdf","2023/06/21","","","","","public@alphanetworks.com","",
"3416","融程電","Winmate","6.係自願編製與申報","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.winmate.com/upload/Corporate/ESG_2022.pdf","t100sa11_3416_111.pdf","112/06/30","","","","","","","","csr@winmate.com.tw","",
"3443","創意","GUC","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第1類型(Type1) 中度保證","https://www.guc-asic.com/tw/esg-report.php","t100sa11_3443_111.pdf","112/05/16","https://www.guc-asic.com/en/esg-report.php","t100sa11_3443_111_E.pdf","2023/06/19","","","","","asialin@guc-asic.com","",
"3481","群創","INX","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","2. 其他依循標準：GRI 準則、AA1000AS第二應用類型高度保證等級、SASB","其他查驗證單位：","SGS","AA1000 第2類型(Type2) 高度保證","https://www.innolux.com/tw/esg/interaction/report_download.html","t100sa11_3481_111.pdf","112/06/30","https://www.innolux.com/en/esg/interaction/report_download.html","t100sa11_3481_111_E.pdf","2023/06/30","","","","","boya.yu@innolux.com","",
"3532","台勝科","FST","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource&1686894520982#pills-resource","t100sa11_3532_111.pdf","112/06/16","https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource&1690788196140#pills-resource","t100sa11_3532_111_E.pdf","2023/07/31","","","","","bsjhong@fstech.com.tw","無。",
"3533","嘉澤","LOTES","6.係自願編製與申報","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.lotes.cc/zh-tw/responsibility.php#report","t100sa11_3533_111.pdf","112/07/13","https://www.lotes.cc/en/responsibility.php#governance","t100sa11_3533_111_E.pdf","2023/08/04","","","","","hr@lotestech.com","",
"3545","敦泰","FocalTech","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.focaltech-electronics.com/zh-TW/download/index","t100sa11_3545_111.pdf","112/06/29","","","","","","","","sylvia.wu@focaltech-electronics.com","",
"3576","聯合再生","URE","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","http://www.urecorp.com","t100sa11_3576_111.pdf","112/06/30","","","","","","","","Shelly.Yen@urecorp.com","",
"3592","瑞鼎","Raydium","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）","AA1000 第2類型(Type2) 中度保證","https://www.rad-ic.com/zh-TW/financial/index","t100sa11_3592_111.pdf","112/06/30","","","","","","","","Kentaro.Chang@rad-ic.com","無",
"3596","智易","Arcadyan","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","「法國標準協會」亞太公司「艾法諾國際股份有限公司」","AA1000 第1類型(Type1) 中度保證","https://www.arcadyan.com/csr/zh-hant/resources/reports/","t100sa11_3596_111.pdf","112/06/30","","","","","","","","doris_wang@arcadayan.com","",
"3665","貿聯-KY","BHI (BizLink)","6.係自願編製與申報","其他電子業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣德國北德技術監護顧問股份有限公司( TUV NORD)","AA1000 第1類型(Type1) 中度保證","https://www.bizlinktech.com/zh-tw/esg/detail/11","t100sa11_3665_111.pdf","112/06/12","https://www.bizlinktech.com/esg/detail/11","t100sa11_3665_111_E.pdf","2023/07/05","","","","","jason_yin@bizlinktech.com","無",
"3682","亞太電","APT","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","Bureau Veritas Certification (Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.aptg.com.tw/corporate/social/management/esg-report/","t100sa11_3682_111.pdf","112/06/28","","","","","","","","pr@aptg.com.tw","",
"3702","大聯大","WPG","5.股本達新臺幣二十億元以上者","電子通路業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.wpgholdings.com/csr_area/year_report/zhtw","t100sa11_3702_111.pdf","112/06/30","","","","t100sa11_3702_111_M.pdf","112/07/07","","","wpgh_csr@wpgholdings.com","無",
"3703","欣陸","CHC","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.continental-holdings.com/zh/csr/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/","t100sa11_3703_111.pdf","112/06/30","","","","","","","","ankao@continental-holdings.com","",
"3704","合勤控","Zyxel Group","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.zyxelgroup.com/report","t100sa11_3704_111.pdf","112/06/30","","","","","","","","csr@zyxelgroup.com","",
"3706","神達","MHC","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司 (SGS Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.mitac.com/zh-TW/csr_reports/index","t100sa11_3706_111.pdf","112/06/29","","","","","","","","stock@mic.com.tw","",
"3708","上緯投控","Swancor","3.屬化學工業者","綠能環保","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.swancor.com/tw/csr/reports","t100sa11_3708_111.pdf","112/07/10","","","","","","","","CSR@swancor.com","",
"3712","永崴投控","FIT","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司 (AFNOR Asia Ltd.)","AA1000 第1類型(Type1) 中度保證","http://www.fit-holding.com/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb-2/","t100sa11_3712_111.pdf","112/06/30","","","","","","","","fanny_luo@fit-holding.com","",
"3714","富采","ENNOSTAR","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","2. 其他依循標準：GRI 準則、SASB、AA1000","其他查驗證單位：","台灣德國萊因 (TUV Rheinland)","AA1000 第2類型(Type2) 中度保證","https://www.ennostar.com/ESG_report?tid=22","t100sa11_3714_111.pdf","112/06/30","","","","","","","","ESG@Ennostar.com","",
"4164","承業醫","CHC","6.係自願編製與申報","生技醫療業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.chcg.com/csr-report/?_sft_csr_report_year=2022","t100sa11_4164_111.pdf","112/06/30","","","","","","","","ir@chcg.com","",
"4306","炎洲","YC","5.股本達新臺幣二十億元以上者","塑膠工業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.ycgroup.tw/esg02_csr.php","t100sa11_4306_111.pdf","112/06/21","","","","","","","","yc@ycgroup.tw","",
"4414","如興","ROO HSING","5.股本達新臺幣二十億元以上者","紡織纖維","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.roohsinggroup.com/zh-tw/social_report.php","t100sa11_4414_111.pdf","112/06/30","","","","","","","","csr@tw.roohsing.com","英文版預計112/10/31前完成",
"4526","東台","TONGTAI","5.股本達新臺幣二十億元以上者","電機機械","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.tongtai.com.tw/tw/csr.php","t100sa11_4526_111.pdf","112/06/30","","","","","","","","yuji@tongtai.com.tw","",
"4532","瑞智","RECHI","5.股本達新臺幣二十億元以上者","電機機械","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會（British Standards Institution, BSI)","其他","https://www.rechi.com/CSR/policy#tab-3","t100sa11_4532_111.pdf","112/06/29","https://www.rechi.com/eng/CSR/csr_report#tab-3","t100sa11_4532_111_E.pdf","2023/07/27","","","","","wayne@rechi.com","",
"4576","大銀微系統","HMC","6.係自願編製與申報","電機機械","111/01/01~111/12/31","2. 其他依循標準：GRI 準則及SASB準則","其他查驗證單位：","台灣德國萊因(TUV Rheinland)","AA1000 第1類型(Type1) 中度保證","https://csr.hiwinmikro.tw","t100sa11_4576_111.pdf","112/08/01","","","","","","","","csr@hiwinmikro.tw","",
"4755","三福化","SAN FU","3.屬化學工業者","化學工業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.sfchem.com.tw/zh-hant/page/10010461","t100sa11_4755_111.pdf","112/07/14","","","","","","","","MZXIE@sfchem.com.tw","",
"4770","上品","ASC","3.屬化學工業者","化學工業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","永安聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.alliedsupreme.com/tw/csr-116","t100sa11_4770_111.pdf","112/06/29","","","","","","","","asa@alliedsupreme.com","",
"4904","遠傳","Far EasTone　","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","青山永續聯合會計師事務所","確信準則3000號(原公報第一號)","https://corporate.fetnet.net/content/corp/tw/CSR/ReportDownload.html","t100sa11_4904_111.pdf","112/08/16","","","","","","","","FETCSR@fareastone.com.tw","無",
"4906","正文","GEMTEK　","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS 台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.gemteks.com/ir/csr","t100sa11_4906_111.pdf","112/06/29","","","","","","","","ru_lu@gemteks.com","",
"4915","致伸","Primax","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS台灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 中度保證","https://www.primax.com.tw/esg/media-and-download/esg-report-download","t100sa11_4915_111.pdf","112/06/29","","","","","","","","ESG@primax.com.tw","",
"4919","新唐","NTC","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.nuvoton.com/about-nuvoton/corporate-social-responsibility/esg-report/","t100sa11_4919_111.pdf","112/06/30","https://www.nuvoton.com/about-nuvoton/ESG/resources/download-esg-report/","t100sa11_4919_111_E.pdf","","","","","","YCHSU9@nuvoton.com","",
"4927","泰鼎-KY","Apex","6.係自願編製與申報","電子零組件業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.apex-intl.com.tw/esg/reports/files.","t100sa11_4927_111.pdf","112/06/30","https://www.apex-intl.com.tw/en/esg/reports/files","t100sa11_4927_111_E.pdf","2023/06/30","","","","","danwu@apexcircuit.com；csr@apex-intl.com.tw","",
"4938","和碩","Pegatron","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","DNV","AA1000 第1類型(Type1) 中度保證","https://www.pegatroncorp.com/csr/view/id/5","t100sa11_4938_111.pdf","112/06/30","","","","","","","","Angel6_Yang@pegatroncorp.com","無",
"4958","臻鼎-KY","ZDT","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.zdtco.com/download/2022ESGReport","t100sa11_4958_111.pdf","112/06/27","","","","","","","","anita.my.huang@zdtco.com","",
"4961","天鈺","FITIPOWER","6.係自願編製與申報","半導體業","111/01/01~111/12/31","2. 其他依循標準：GRI 準則、SASB-Semiconductors、TCFD","其他查驗證單位：","SGS","AA1000 第2類型(Type2) 中度保證","https://www.fitipower.com/documents/esg","t100sa11_4961_111.pdf","112/06/30","","","","","","","","esg@fitipower.com","",
"4968","立積","Richwave","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.richwave.com.tw/zh/page.aspx?Id=47","t100sa11_4968_111.pdf","112/08/08","","","","","","","","wendyjuan@richwave.com.tw","",
"5285","界霖","Jih Lin","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.jihlin.com.tw/investor.php?cid=42","t100sa11_5285_111.pdf","112/06/20","http://www.jihlin.com.tw/investor.php?cid=42","t100sa11_5285_111_E.pdf","2023/08/03","t100sa11_5285_111_M.pdf","","","","susanusu@jihlin.com.tw","",
"5288","豐祥-KY","Eurocharm","6.係自願編製與申報","電機機械","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第2類型(Type2) 中度保證","https://www.eurocharm.com.tw/esg/永續發展/esg下載區/","t100sa11_5288_111.pdf","112/06/20","https://www.eurocharm.com.tw/esg/永續發展/esg下載區/","t100sa11_5288_111_E.pdf","2023/06/20","","","","","esg@eurocharm.com.tw","",
"5434","崇越","TOPCO","6.係自願編製與申報","電子通路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","AFNOR Asia","AA1000 第1類型(Type1) 中度保證","https://esg.topco-global.com/esg-resports/","t100sa11_5434_111.pdf","112/07/19","https://esg.topco-global.com/esg-resports/","t100sa11_5434_111_E.pdf","2023/07/19","t100sa11_5434_111_M.pdf","112/07/19","","","CSR@topco-global.com","",
"5469","瀚宇博","HSB","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://tw.hannstarboard.com/csr-report/","t100sa11_5469_111.pdf","112/06/30","","","","","","","","csr@hannstarboard.com","",
"5471","松翰","SONIX　　","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.sonix.com.tw/article-tw-1120-7627","t100sa11_5471_111.pdf","112/06/29","","","","","","","","ir@sonix.com.tw","",
"5515","建國","CHIEN KUO 　　","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","法國標協集團-艾法諾國際股份有限公司(AFNOR Asia Ltd.","AA1000 第1類型(Type1) 中度保證","http://www.ckgroup.com.tw/responsibility/report","t100sa11_5515_111.pdf","112/06/30","","","","","","","","yuyun_lin@ckgroup.com.tw","",
